,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Basin_ID
33,0.677533745765686,1.7176272869110107,1.3105828042939565,0.680277908018079,0.7462051510810852,0.9054155349731445,-0.06709703058004379,0.8301054158040796,-23.91735464334488,-21.146355859282558,46.80918230834003,0.45,camels_01543500
34,0.6401698887348175,2.691241502761841,1.6405003818231316,0.6007764597790237,0.676650881767273,0.8534001708030701,-0.09054131805896759,0.817425979712013,-32.80327022075653,-24.26038099268784,25.414900623390363,0.2777777777777778,camels_01544500
35,0.6050793826580048,2.3000919818878174,1.516605414037487,0.6427868952691526,0.7416232228279114,0.8831148743629456,-0.07736259698867798,0.7827892483912773,-21.694262325763702,-20.284594555264064,50.52645799832186,0.3157894736842105,camels_01545600
36,0.6772612631320953,1.9743369817733765,1.4051110211557578,0.6698225503901964,0.7165018320083618,0.9934227466583252,-0.0036436866503208876,0.8308767410593721,-30.486780405044556,-26.986182569708518,26.262878212175643,0.45,camels_01547700
37,0.6838309168815613,1.5663032531738281,1.2515203766514664,0.7049810991822867,0.7734977006912231,0.9158337116241455,-0.054969239979982376,0.8307401519894293,-21.860727667808533,-21.339285140144725,1.4839241833607357,0.3684210526315789,camels_01548500
38,0.5847002863883972,4.012691497802734,2.003170361652432,0.5622612481151511,0.6546233892440796,0.8457900881767273,-0.08680905401706696,0.779660455796248,-31.23544752597809,-18.366170024887154,7.419121699914706,0.3,camels_01550000
39,0.6488273739814758,2.7678914070129395,1.6636981117417124,0.7059029025777894,0.7930424809455872,0.9195570349693298,-0.049667030572891235,0.8071513095816153,-18.05119216442108,-12.774241818633747,7.6373375604266425,0.4090909090909091,camels_01552000
40,0.6113367676734924,2.135146141052246,1.4612139272030793,0.6513548447862472,0.7556875348091125,0.8702136874198914,-0.09105478227138519,0.7878199428003857,-25.63939094543457,-11.40526125694402,-56.9601171391534,0.5,camels_01557500
41,0.5879277586936951,2.797780752182007,1.672656794498503,0.7092216608072791,0.8246526122093201,1.0196356773376465,0.011235666461288929,0.7688728135546279,-21.273420751094818,-23.02715442551995,-60.74531911312433,0.47619047619047616,camels_01568000
42,0.36839765310287476,1.5597007274627686,1.248879789036066,0.6406126822993521,0.9273689985275269,0.8836145997047424,-0.1011657863855362,0.6678277248967266,-8.619282394647598,48.69021503772481,-14.411460900720098,0.6521739130434783,camels_01580000
43,0.23159831762313843,1.3785947561264038,1.1741357485940047,0.6108690936318761,0.9975362420082092,0.9333940744400024,-0.05936529487371445,0.6166197150768815,0.19257436506450176,50.89841657909974,-64.01683710103582,1.0454545454545454,camels_01583500
44,0.6241332292556763,2.6093688011169434,1.6153540791779812,0.6322070397829174,0.6936085820198059,0.9909350275993347,-0.0053106751292943954,0.7967420681776337,-31.022220849990845,-31.949746216268597,-11.458700005647762,0.5263157894736842,camels_01596500
45,0.5008479356765747,1.940029501914978,1.3928494182484257,0.6525365304409951,0.9496606588363647,1.2321360111236572,0.12232089787721634,0.7464064556247735,3.0894091352820396,-3.004122047148985,-922.9685255152406,0.3,camels_01605500
46,0.572863906621933,2.151881217956543,1.4669291795981643,0.7086972874446271,0.8389495015144348,1.0438827276229858,0.02501796744763851,0.7612651816428194,-11.800598353147507,-11.13220868431959,-575.8340342565592,0.5714285714285714,camels_01606500
